id,loan_amnt_EUR,loan_amnt_USD,funded_amnt_EUR,funded_amnt_USD,int_rate,installment_EUR,installment_USD,total_pymnt_EUR,total_pymnt_USD,exch_rate,issue_date,loan_status,term,sub_grade,verification_status,addr_state
39630102.0,16000.0,14174.400885920331,16000.0,14174.400885920331,16.617294794794955,359.08,318.10899188226705,3938.87,3489.4451510953136,1.1287955045700073,Jan,OK,60,11,OK,Hawaii
44047519.0,15000.0,13496.099961290816,15000.0,13496.099961290816,16.617294794794955,440.9221791767577,396.7153203546468,4157.72,3740.8669820705372,1.1114321947097778,Apr,OK,36,4,red_flag,Texas
65601513.0,19200.0,18142.27272691432,19200.0,18142.27272691432,15.41,669.44,632.5605757450794,644.78,609.2590942114487,1.0583018064498901,Nov,OK,36,16,OK,Tennessee
50497294.0,23950.0,21340.168061907014,23950.0,21340.168061907014,18.25,611.44,544.8113720155501,4231.51,3770.402277897292,1.122296690940857,Jun,OK,60,21,OK,Ohio
54354215.0,10750.0,9827.004470003443,10750.0,9827.004470003443,16.55,264.58,241.86314815567542,3143.8509409410567,2873.9197441537017,1.0939244031906128,Jul,OK,60,17,OK,Maryland
45744152.0,16500.0,14845.709957419898,16500.0,14845.709957419898,14.65,569.16,512.0960169312187,5095.58,4584.697136050284,1.1114321947097778,Apr,OK,36,15,red_flag,Michigan
55837307.0,12000.0,10969.679408375936,12000.0,10969.679408375936,16.617294794794955,440.9221791767577,403.06457913429364,1335.31,1220.6602175665391,1.0939244031906128,Jul,OK,60,11,red_flag,Illinois
38559051.0,3925.0,3477.1577173273313,3925.0,3477.1577173273313,18.54,142.97,126.65713091625186,4308.43,3816.838375557859,1.1287955045700073,Jan,OK,36,21,red_flag,New York
60586790.0,8000.0,7235.3226647623715,8000.0,7235.3226647623715,13.33,270.83,244.9428046621991,806.57,729.4742752146733,1.1056866943836212,red_flag,OK,36,13,OK,Texas
43286075.0,30750.0,28392.706318466047,30750.0,28392.706318466047,16.617294794794955,688.54,635.7565531224914,32422.55,29937.03870717988,1.0830246210098267,Mar,OK,60,11,OK,Massachusetts
45434472.0,22000.0,19794.27994322653,22000.0,19794.27994322653,13.99,751.81,676.4335274598699,6749.19,6072.516193182957,1.1114321947097778,Apr,OK,36,14,OK,Florida
54027541.0,15000.0,13712.09926046992,15000.0,13712.09926046992,16.617294794794955,464.95,425.0293700770326,2777.6,2539.1151270587497,1.0939244031906128,Jul,OK,36,4,OK,Florida
40177757.0,21000.0,18741.029590399223,21000.0,18741.029590399223,16.617294794794955,707.48,631.3763626007449,7767.12,6931.610750103886,1.1205360889434814,Feb,OK,36,12,OK,Louisiana
44046104.0,24000.0,22160.16102904667,24000.0,22160.16102904667,13.33,812.48,750.19531803666,7294.55,6735.350109768016,1.0830246210098267,Mar,OK,36,13,OK,California
38058468.0,8000.0,7087.200442960166,35000.0,31006.501937950725,14.99,277.29,245.65122635355308,3314.16,2936.0145275051077,1.1287955045700073,Jan,OK,36,15,red_flag,Missouri
55877616.0,15273.463157894737,13468.597935588929,14000.0,12345.619925810968,16.617294794794955,421.61,371.78834406579733,2099.77,1851.6401679728642,1.1340054273605347,Aug,OK,36,1,OK,Montana
48514444.0,8000.0,7299.040134415116,8000.0,7299.040134415116,16.617294794794955,266.83,243.45035988324818,2129.18,1942.621284174247,1.0960345268249512,May,OK,36,11,red_flag,California
64018564.0,16000.0,15118.560605761933,16000.0,15118.560605761933,16.617294794794955,495.94,468.6186841763483,982.2,928.0906391862108,1.0583018064498901,Nov,OK,36,4,OK,Georgia
46165167.0,12000.0,10796.879969032654,12000.0,10796.879969032654,16.617294794794955,242.69,218.35789997371123,3143.8509409410567,2828.648437489246,1.1114321947097778,Apr,OK,60,5,OK,Virginia
38508580.0,10000.0,8859.000553700207,10000.0,8859.000553700207,19.24,260.73,230.98072143662552,2857.34,2531.317664210975,1.1287955045700073,Jan,OK,60,22,OK,Virginia
49137081.0,25000.0,22809.50042004724,25000.0,22809.50042004724,16.617294794794955,763.28,696.4014192245462,6097.57,5563.3010190506975,1.0960345268249512,May,OK,36,2,OK,Florida
62136757.0,2000.0,1816.7000631835751,2000.0,1816.7000631835751,16.99,71.3,64.76535725249445,210.12,190.8625086380664,1.100897192955017,Oct,OK,36,18,red_flag,North Carolina
63909102.0,11875.0,11220.806699588935,11875.0,11220.806699588935,18.49,432.24,408.4279147646587,840.08,793.8000246055303,1.0583018064498901,Nov,OK,36,22,OK,Maryland
53795712.0,9000.0,8227.259556281952,9000.0,8227.259556281952,16.617294794794955,274.78,251.18737565279494,1645.56,1504.272137270592,1.0939244031906128,Jul,OK,36,2,red_flag,California
38455220.0,28000.0,24805.20155036058,28000.0,24805.20155036058,16.617294794794955,864.44,765.8074438640608,11318.47,10027.033199703917,1.1287955045700073,Jan,OK,36,3,OK,North Carolina
59139193.0,30000.0,26652.599271459458,30000.0,26652.599271459458,16.55,738.34,655.9560048696459,2884.4,2562.5585779532553,1.1255937814712524,Sep,OK,60,17,OK,Maryland
60922015.0,15273.463157894737,13873.650741989688,12000.0,10900.20037910145,16.617294794794955,395.89,359.6066940068728,1179.98,1071.8348702776775,1.100897192955017,Oct,OK,36,10,OK,Texas
38614136.0,20000.0,17718.001107400414,20000.0,17718.001107400414,13.66,680.26,602.6423716660103,3143.8509409410567,2785.137722654774,1.1287955045700073,Jan,OK,36,13,OK,Alabama
59381904.0,11500.0,10216.829720726126,11500.0,10216.829720726126,16.617294794794955,351.11,311.93313767340436,1400.45,1244.1877549905134,1.1255937814712524,Sep,OK,36,2,red_flag,red_flag
38436314.0,16800.0,14883.120930216348,16800.0,14883.120930216348,16.617294794794955,368.97,326.8705434298766,4400.95,3898.8018486806927,1.1287955045700073,Jan,OK,60,9,OK,Oregon
43840290.0,14975.0,13543.619613102064,14975.0,13543.619613102064,13.33,506.96,458.5023972659915,4551.55,4116.491609349897,1.1056866943836212,red_flag,OK,36,13,OK,North Carolina
45434818.0,11200.0,10077.087971097144,11200.0,10077.087971097144,19.52,293.75,264.29862424194516,2408.24,2166.789851385266,1.1114321947097778,Apr,OK,60,23,OK,Massachusetts
40420486.0,28000.0,24988.03945386563,28000.0,24988.03945386563,16.617294794794955,879.88,785.2312912381175,9665.94,8626.174645667785,1.1205360889434814,Feb,red_flag,36,5,OK,New Jersey
64109637.0,21050.0,19890.356296955546,21050.0,19890.356296955546,16.617294794794955,440.9221791767577,416.6317930192771,1303.3,1231.5012523430955,1.0583018064498901,Nov,OK,36,5,red_flag,Wisconsin
60833109.0,9000.0,8175.150284326088,35000.0,31792.251105712563,16.617294794794955,286.92,260.6237910643157,851.59,773.5418034032504,1.100897192955017,Oct,OK,36,7,OK,Texas
42404759.0,15273.463157894737,14102.60012708996,30000.0,27700.201286308336,21.67,822.95,759.8626882855816,8193.38,7565.275840507099,1.0830246210098267,Mar,OK,60,25,OK,Texas
60754492.0,9250.0,8402.237792224034,9250.0,8402.237792224034,17.57,332.42,301.953717501742,979.2,889.4563509346784,1.100897192955017,Oct,OK,36,19,red_flag,Florida
61549123.0,10000.0,9083.500315917876,10000.0,9083.500315917876,16.617294794794955,314.2,285.4035799261396,931.24,845.8918834195363,1.100897192955017,Oct,OK,36,6,red_flag,Texas
56502904.0,18000.0,16454.519112563903,18000.0,16454.519112563903,16.617294794794955,554.89,507.24711724281025,3143.8509409410567,2873.9197441537017,1.0939244031906128,Jul,OK,36,3,red_flag,Texas
59618138.0,12000.0,10661.039708583783,12000.0,10661.039708583783,16.617294794794955,395.89,351.71658418593614,1575.87,1400.0343871304938,1.1255937814712524,Sep,OK,36,10,OK,Michigan
38625960.0,24000.0,21261.601328880497,24000.0,21261.601328880497,14.31,562.31,498.1504601351163,6728.64,5960.902548564936,1.1287955045700073,Jan,OK,60,14,OK,New York
61339545.0,12000.0,10900.20037910145,12000.0,10900.20037910145,16.617294794794955,375.43,341.0218523605048,1115.77,1013.5097147491688,1.100897192955017,Oct,red_flag,36,5,OK,New York
53674925.0,18000.0,16454.519112563903,35000.0,31994.898274429812,16.617294794794955,565.56,517.0009905167578,3385.18,3094.5282783038374,1.0939244031906128,Jul,OK,36,6,OK,California
63335825.0,12000.0,10900.20037910145,12000.0,10900.20037910145,16.617294794794955,377.04,342.4842959113676,743.17,675.0584929780687,1.100897192955017,Oct,red_flag,36,6,OK,North Carolina
58020269.0,25000.0,22045.749867519586,25000.0,22045.749867519586,16.617294794794955,774.91,683.3388811935841,3854.38,3398.907894974806,1.1340054273605347,Aug,OK,36,4,red_flag,Texas
65683736.0,20000.0,18898.200757202416,35000.0,33071.85132510423,16.617294794794955,645.25,609.7032019292429,700.75,662.1457090304797,1.0583018064498901,Nov,OK,36,8,OK,New Hampshire
40969172.0,10000.0,8924.29980495201,10000.0,8924.29980495201,16.617294794794955,305.99,273.0746497317266,3362.34,3000.653020618234,1.1205360889434814,Feb,OK,36,2,red_flag,Washington
60465171.0,15000.0,13326.299635729729,15000.0,13326.299635729729,19.19,390.68,347.08791611245937,1546.73,1374.1458290381497,1.1255937814712524,Sep,OK,60,23,OK,red_flag
65843338.0,21000.0,19206.179443546553,21000.0,19206.179443546553,16.617294794794955,452.83,414.1492494010088,428.0,391.44022865894874,1.093398094177246,Dec,OK,60,9,OK,California
54758263.0,7100.0,6490.393649955762,7100.0,6490.393649955762,16.99,253.1,231.36882152166245,7429.08,6791.218824931458,1.0939244031906128,Jul,OK,36,18,red_flag,Florida
58120439.0,12000.0,10581.959936409401,12000.0,10581.959936409401,16.55,425.16,374.9188405469851,1678.57,1480.213374204894,1.1340054273605347,Aug,OK,36,17,red_flag,Indiana
47727334.0,15273.463157894737,13935.202572623042,20000.0,18247.60033603779,16.617294794794955,645.25,588.7132058414193,5150.9,4699.578228544852,1.0960345268249512,May,OK,36,8,OK,California
55950208.0,14400.0,13163.615290051122,14400.0,13163.615290051122,16.617294794794955,440.9221791767577,403.06457913429364,2280.63,2084.8149957603678,1.0939244031906128,Jul,OK,36,7,red_flag,Michigan
60883248.0,8000.0,7266.800252734301,8000.0,7266.800252734301,16.617294794794955,251.36,228.32286394091173,746.81,678.3648870930629,1.100897192955017,Oct,OK,36,6,OK,Virginia
64989147.0,8000.0,7559.280302880967,8000.0,7559.280302880967,16.617294794794955,258.1,243.88128077169722,511.76,483.56716097529545,1.0583018064498901,Nov,OK,36,8,OK,Oklahoma
62449775.0,12000.0,11338.920454321451,12000.0,11338.920454321451,16.617294794794955,395.89,374.0804348884432,776.41,733.6376024949764,1.0583018064498901,Nov,OK,36,10,OK,Florida
46104274.0,21000.0,18894.539945807144,21000.0,18894.539945807144,15.61,506.34,455.57435029333277,4032.51,3628.2105369936558,1.1114321947097778,Apr,OK,60,16,OK,California
46643406.0,12800.0,11678.464215064187,12800.0,11678.464215064187,18.25,326.78,298.14754189052144,2601.26,2373.3376425060833,1.0960345268249512,May,OK,60,21,OK,North Carolina
50073768.0,4000.0,3649.520067207558,4000.0,3649.520067207558,16.617294794794955,141.72,129.3024959811638,988.36,901.7599134063156,1.0960345268249512,May,OK,36,17,OK,Oklahoma
65682502.0,7500.0,7086.825283950907,7500.0,7086.825283950907,16.617294794794955,239.1,225.9279900523549,3143.8509409410567,2970.6563116311904,1.0583018064498901,Nov,OK,36,7,OK,Arizona
59119870.0,3975.0,3505.2742289356142,3975.0,3505.2742289356142,20.99,149.74,132.04522340649532,626.94,552.8544968777093,1.1340054273605347,Aug,OK,60,25,red_flag,Ohio
39450174.0,10000.0,8859.000553700207,10000.0,8859.000553700207,16.617294794794955,334.01,295.8994774941406,3398.65,3010.864223183321,1.1287955045700073,Jan,OK,60,11,red_flag,California
56061256.0,17000.0,14991.109909913319,17000.0,14991.109909913319,16.617294794794955,384.11,338.71971926451795,1908.57,1683.0342729860743,1.1340054273605347,Aug,OK,60,12,OK,Virginia
55271948.0,24025.0,21962.212315519322,35000.0,31994.898274429812,13.33,813.33,743.4974461012,4862.19,4444.722126884282,1.0939244031906128,Jul,OK,36,13,OK,New York
58201005.0,20000.0,17636.59989401567,20000.0,17636.59989401567,16.617294794794955,440.16,388.1462904674969,2187.99,1929.435210105367,1.1340054273605347,Aug,OK,60,10,red_flag,California
64039061.0,8700.0,7956.845769469285,8700.0,7956.845769469285,16.617294794794955,288.93,264.2495917439955,283.13,258.9450278976826,1.093398094177246,Dec,OK,36,11,red_flag,Florida
54197560.0,20000.0,18282.79901395989,20000.0,18282.79901395989,16.617294794794955,602.3,550.5864923054021,3601.98,3292.7138196151627,1.0939244031906128,Jul,OK,36,1,OK,California
63651762.0,11200.0,10582.992424033353,11200.0,10582.992424033353,13.67,258.7,244.44822679441327,508.89,480.8552691666369,1.0583018064498901,Nov,OK,60,14,OK,Oklahoma
66622071.0,20000.0,18291.599470044333,20000.0,18291.599470044333,16.617294794794955,656.86,600.7510013946661,0.0,0.0,1.093398094177246,Dec,OK,36,10,OK,Massachusetts
59003675.0,21000.0,18656.819490021622,21000.0,18656.819490021622,16.617294794794955,470.22,417.7528409808556,1845.03,1639.1615077940282,1.1255937814712524,Sep,OK,60,11,red_flag,Colorado
42021241.0,23000.0,20801.552661191818,23000.0,20801.552661191818,16.617294794794955,515.0,465.7738965440777,5134.3,4643.539644711181,1.1056866943836212,red_flag,OK,60,11,OK,Pennsylvania
44369408.0,12000.0,10796.879969032654,12000.0,10796.879969032654,17.86,303.81,273.3500086159842,2722.38,2449.434174174593,1.1114321947097778,Apr,OK,60,20,OK,Florida
61692898.0,24000.0,21800.4007582029,24000.0,21800.4007582029,13.99,558.32,507.1499896383269,1656.31,1504.5092408257935,1.100897192955017,Oct,OK,60,14,OK,Nebraska
50910313.0,7200.0,6415.415868297724,7200.0,6415.415868297724,16.617294794794955,223.18,198.8600713175953,1556.45,1386.8436150294435,1.122296690940857,Jun,OK,36,4,OK,Illinois
39611461.0,20000.0,17718.001107400414,20000.0,17718.001107400414,16.617294794794955,632.93,560.7127220453472,6942.96,6150.768648431839,1.1287955045700073,Jan,OK,36,6,OK,Florida
66432376.0,10000.0,9145.799735022167,10000.0,9145.799735022167,16.617294794794955,318.79,291.5589497527717,313.7,286.9037376876454,1.093398094177246,Dec,OK,36,7,OK,Texas
59171958.0,6000.0,5330.5198542918915,6000.0,5330.5198542918915,16.617294794794955,200.12,177.7906055401489,792.29,703.8862625594871,1.1255937814712524,Sep,OK,36,15,OK,Illinois
40530557.0,26375.0,23853.954410388444,26375.0,23853.954410388444,15.99,927.14,838.5196319259732,10175.11,9202.525499931282,1.1056866943836212,red_flag,OK,36,17,OK,Arkansas
56098601.0,29600.0,27058.54254066064,29600.0,27058.54254066064,18.25,755.68,690.7972779434606,31021.81,28358.275863962557,1.0939244031906128,Jul,OK,60,21,OK,Texas
49713456.0,16500.0,15054.270277231177,16500.0,15054.270277231177,16.617294794794955,532.34,485.6963781443179,3703.49,3378.99026842563,1.0960345268249512,May,OK,36,8,OK,red_flag
57663900.0,12000.0,10581.959936409401,12000.0,10581.959936409401,16.617294794794955,371.96,328.00548482890343,1854.96,1635.7593669701653,1.1340054273605347,Aug,OK,60,4,OK,Alabama
60742379.0,5000.0,4541.750157958938,5000.0,4541.750157958938,15.61,174.83,158.80683602319223,515.82,468.5451132956759,1.100897192955017,Oct,OK,36,16,OK,California
62884132.0,8650.0,7857.227773268963,8650.0,7857.227773268963,16.99,308.36,280.0988157416436,608.56,552.7854952254982,1.100897192955017,Oct,OK,36,18,OK,New York
42444868.0,16000.0,14773.440686031114,16000.0,14773.440686031114,13.99,372.21,343.6763973592275,3709.66,3425.277623458886,1.0830246210098267,Mar,OK,60,14,OK,red_flag
55451378.0,8400.0,7678.775585863155,8400.0,7678.775585863155,16.617294794794955,280.17,256.1145899870572,1389.38,1270.0877647007799,1.0939244031906128,Jul,OK,36,11,OK,California
40168068.0,10000.0,8924.29980495201,10000.0,8924.29980495201,16.617294794794955,334.01,298.08053778520207,3677.04,3281.500735480074,1.1205360889434814,Feb,OK,36,15,red_flag,Tennessee
50457426.0,25000.0,22275.74954270043,25000.0,22275.74954270043,24.99,733.64,653.6952357802697,5100.77,4544.938999796804,1.122296690940857,Jun,OK,60,29,OK,New York
67428038.0,5000.0,4572.899867511083,5000.0,4572.899867511083,16.617294794794955,440.9221791767577,403.2585949480187,149.19,136.44618624679572,1.093398094177246,Dec,OK,36,2,red_flag,New Jersey
60507277.0,13625.0,12104.72216912117,13625.0,12104.72216912117,24.99,399.84,355.22584309001167,1180.6,1048.8686233295011,1.1255937814712524,Sep,OK,60,29,OK,California
707689.0,10000.0,8924.29980495201,10000.0,8924.29980495201,13.66,340.13,303.54220926583275,3726.25,3325.417214820243,1.1205360889434814,Feb,OK,36,13,OK,red_flag
50505305.0,32000.0,29196.160537660464,32000.0,29196.160537660464,13.33,733.52,669.248989924522,5075.4,4630.69353727631,1.0960345268249512,May,red_flag,60,13,OK,Texas
49793379.0,10200.0,9306.276171379273,10200.0,9306.276171379273,14.65,440.9221791767577,402.28858524561593,2806.5,2560.594517154503,1.0960345268249512,May,OK,36,15,red_flag,California
44925500.0,6000.0,5398.439984516327,6000.0,5398.439984516327,16.617294794794955,440.9221791767577,396.7153203546468,1686.85,1517.7264146468942,1.1114321947097778,Apr,OK,36,5,OK,Illinois
61332947.0,25000.0,22708.75078979469,25000.0,22708.75078979469,16.55,615.29,558.8986909381109,1788.4,1624.493196498753,1.100897192955017,Oct,OK,60,17,red_flag,Illinois
60894199.0,2700.0,2452.5450852978265,2700.0,2452.5450852978265,17.57,97.04,88.14628706566707,207.25,188.25554404739796,1.100897192955017,Oct,OK,36,19,OK,Kentucky
47521520.0,24000.0,21897.12040324535,24000.0,21897.12040324535,16.617294794794955,509.82,465.1495801659393,4065.24,3709.0437395037134,1.0960345268249512,May,OK,60,8,OK,Texas
55081076.0,12000.0,10969.679408375936,12000.0,10969.679408375936,16.617294794794955,369.93,338.16779196170916,2210.39,2020.6058056233403,1.0939244031906128,Jul,OK,36,3,OK,Colorado
58623348.0,15273.463157894737,13468.597935588929,2100.0,1851.8429888716453,16.617294794794955,70.45,62.1249231266702,350.77,309.31950724119383,1.1340054273605347,Aug,OK,36,12,red_flag,Ohio
55091031.0,1400.0,1279.7959309771925,1400.0,1279.7959309771925,13.99,47.85,43.74159664089905,284.92,260.45675475287265,1.0939244031906128,Jul,OK,36,14,red_flag,Indiana
39741221.0,15000.0,13288.50083055031,15000.0,13288.50083055031,16.617294794794955,466.53,413.29895283177575,5125.59,4540.760464804025,1.1287955045700073,Jan,OK,36,4,OK,red_flag
66521967.0,26550.0,24282.098296483855,26550.0,24282.098296483855,16.617294794794955,572.51,523.6061806297541,556.82,509.25642084550435,1.093398094177246,Dec,OK,60,9,OK,Washington
40187625.0,8000.0,7087.200442960166,8000.0,7087.200442960166,16.617294794794955,251.4,222.7152739200232,2761.76,2446.643336918709,1.1287955045700073,Jan,OK,60,5,OK,Tennessee
42031557.0,12700.0,11726.418544537197,12700.0,11726.418544537197,16.617294794794955,269.78,249.09867676734208,2690.75,2484.4772203711386,1.0830246210098267,Mar,red_flag,60,8,red_flag,Alabama
38478413.0,12000.0,10630.800664440249,12000.0,10630.800664440249,13.66,277.11,245.49176434358645,3030.0,2684.277167771163,1.1287955045700073,Jan,OK,60,13,OK,red_flag
51467435.0,27500.0,24503.324496970472,27500.0,24503.324496970472,19.19,716.25,638.2002243983674,4238.86,3776.9513482628454,1.122296690940857,Jun,OK,60,23,OK,red_flag
38272059.0,5000.0,4429.500276850104,5000.0,4429.500276850104,14.31,171.65,152.06474450426407,2051.85,1817.734028610977,1.1287955045700073,Jan,OK,36,14,OK,red_flag
66250211.0,6000.0,5487.479841013301,6000.0,5487.479841013301,16.55,212.58,194.42141076710124,207.06,189.37292931336899,1.093398094177246,Dec,OK,36,17,OK,Ohio
63217882.0,2400.0,2180.04007582029,2400.0,2180.04007582029,16.617294794794955,77.43,70.33354294615212,153.53,139.45898035028713,1.100897192955017,Oct,OK,36,8,OK,Illinois
55491163.0,10800.0,9872.711467538342,35000.0,31994.898274429812,20.99,292.12,267.0385623978982,1435.41,1312.1656266314085,1.0939244031906128,Jul,OK,60,25,red_flag,California
56934568.0,9600.0,8465.567949127522,9600.0,8465.567949127522,16.617294794794955,320.19,282.35314600324386,1571.45,1385.7517451725462,1.1340054273605347,Aug,OK,36,15,OK,California
63468996.0,3750.0,3391.5574991073618,3750.0,3391.5574991073618,14.65,129.36,116.99516748920756,269.4,243.64949073587283,1.1056866943836212,red_flag,OK,36,15,OK,New Jersey
62346936.0,35000.0,31792.251105712563,35000.0,31792.251105712563,16.617294794794955,783.7,711.8739197584839,2327.2,2113.912193520408,1.100897192955017,Oct,OK,60,11,OK,Wisconsin
59925483.0,24000.0,21322.079417167566,24000.0,21322.079417167566,16.617294794794955,722.76,642.1144216480013,2891.04,2568.4576865920053,1.1255937814712524,Sep,red_flag,36,1,OK,Texas
42001224.0,22575.0,20844.401467947024,22575.0,20844.401467947024,16.617294794794955,505.49,466.73915827386674,5112.75,4720.806804219098,1.0830246210098267,Mar,OK,60,11,OK,Texas
60972887.0,9600.0,8720.16030328116,9600.0,8720.16030328116,16.617294794794955,440.9221791767577,400.51167538472765,896.16,814.0269643112963,1.100897192955017,Oct,OK,36,6,red_flag,New York
60655674.0,20000.0,18088.30666190593,20000.0,18088.30666190593,16.617294794794955,602.3,544.729355123297,2397.38,2168.2272312560017,1.1056866943836212,red_flag,OK,36,1,OK,California
54638195.0,4000.0,3656.5598027919787,4000.0,3656.5598027919787,16.617294794794955,440.9221791767577,403.06457913429364,736.8,673.5383156742824,1.0939244031906128,Jul,OK,36,3,red_flag,California
63175364.0,10000.0,9083.500315917876,35000.0,31792.251105712563,16.617294794794955,312.86,284.18639088380667,616.95,560.4065519905533,1.100897192955017,Oct,OK,36,5,red_flag,Minnesota
61531105.0,15273.463157894737,13873.650741989688,8000.0,7266.800252734301,16.617294794794955,244.25,221.8644952162941,729.98,663.077356061373,1.100897192955017,Oct,OK,36,2,OK,California
53212759.0,4500.0,4113.629778140976,4500.0,4113.629778140976,16.617294794794955,140.79,128.70176365877066,842.77,770.4097262497489,1.0939244031906128,Jul,OK,36,5,red_flag,Georgia
57296406.0,17000.0,14991.109909913319,17000.0,14991.109909913319,16.617294794794955,567.01,500.00642529529125,3143.8509409410567,2772.3420585901054,1.1340054273605347,Aug,OK,36,11,OK,California
52636380.0,30000.0,26730.899451240515,30000.0,26730.899451240515,18.55,770.81,686.8148202003567,4593.94,4093.3382741677283,1.122296690940857,Jun,OK,60,22,OK,New York
38942214.0,15273.463157894737,13530.76185727092,27000.0,23919.30149499056,16.617294794794955,821.76,727.9972295008682,9050.21,8017.581540110315,1.1287955045700073,Jan,OK,36,1,OK,Virginia
63215747.0,5000.0,4541.750157958938,5000.0,4541.750157958938,16.617294794794955,163.67,148.66964967062785,324.29,294.5688317449008,1.100897192955017,Oct,OK,60,9,OK,Maryland
65695754.0,25000.0,23622.750946503023,25000.0,23622.750946503023,16.617294794794955,774.91,732.2202374381862,749.7,708.3990553837326,1.0583018064498901,Nov,OK,36,4,OK,Texas
63345713.0,6000.0,5450.100189550725,6000.0,5450.100189550725,16.617294794794955,184.97,168.01750534353295,367.64,333.9458056144048,1.100897192955017,Oct,OK,36,3,red_flag,California
56002846.0,6000.0,5290.9799682047005,6000.0,5290.9799682047005,16.617294794794955,200.12,176.4718185395208,992.41,875.1369050410045,1.1340054273605347,Aug,OK,36,11,OK,New Jersey
43660727.0,17125.0,15812.198234267677,17125.0,15812.198234267677,17.57,615.43,568.2511625877579,5522.15,5098.822217772919,1.0830246210098267,Mar,OK,36,19,OK,Illinois
40257152.0,13375.0,11848.913240574027,13375.0,11848.913240574027,14.99,463.59,410.6944066689879,5088.35,4507.769546742045,1.1287955045700073,Jan,OK,36,15,OK,Colorado
61400415.0,7000.0,6358.450221142512,7000.0,6358.450221142512,16.617294794794955,236.98,215.2607904866218,697.98,634.0101550504359,1.100897192955017,Oct,OK,36,13,OK,New York
55299392.0,22400.0,20476.73489563508,22400.0,20476.73489563508,17.57,563.59,515.2001348138829,3359.68,3071.2177095610386,1.0939244031906128,Jul,OK,60,19,OK,Maryland
51818046.0,15273.463157894737,13609.113598197022,25000.0,22275.74954270043,16.617294794794955,505.6,450.50475875157355,3517.28,3134.001934061975,1.122296690940857,Jun,OK,60,5,OK,Washington
55229457.0,16000.0,14626.239211167915,16000.0,14626.239211167915,16.617294794794955,533.65,487.8307846899848,3180.82,2907.7146379791957,1.0939244031906128,Jul,OK,36,11,red_flag,Tennessee
58290252.0,12000.0,10581.959936409401,12000.0,10581.959936409401,16.617294794794955,382.55,337.34406447278474,3143.8509409410567,2772.3420585901054,1.1340054273605347,Aug,OK,36,7,red_flag,Nevada
43802278.0,24000.0,22160.16102904667,24000.0,22160.16102904667,19.52,629.47,581.2148567897503,5639.2,5206.899169791665,1.0830246210098267,Mar,OK,60,23,red_flag,New York
44775132.0,15000.0,13496.099961290816,15000.0,13496.099961290816,16.617294794794955,458.99,412.9716614155248,4120.26,3707.1627217672067,1.1114321947097778,Apr,OK,36,5,OK,New York
55637306.0,24000.0,21939.358816751872,24000.0,21939.358816751872,16.617294794794955,537.4,491.2588095051023,2717.95,2484.5866789996144,1.0939244031906128,Jul,OK,60,15,red_flag,Texas
65118439.0,16000.0,14470.645329524743,16000.0,14470.645329524743,16.617294794794955,481.84,435.7834840986376,954.22,863.0111991461938,1.1056866943836212,red_flag,OK,36,1,red_flag,Florida
66531872.0,14400.0,13023.580796572269,14400.0,13023.580796572269,16.617294794794955,459.06,415.18090281072676,451.72,408.5424942658073,1.1056866943836212,red_flag,OK,36,7,OK,New Jersey
43489601.0,10000.0,9233.400428769446,10000.0,9233.400428769446,17.57,251.61,232.32158818826804,560.29,517.3381926235232,1.0830246210098267,Mar,red_flag,60,19,OK,Indiana
40277838.0,7000.0,6201.300387590145,7000.0,6201.300387590145,16.617294794794955,440.9221791767577,390.61298294655984,2547.84,2257.131597073954,1.1287955045700073,Jan,OK,36,10,OK,Missouri
65605625.0,14000.0,13228.740530041692,14000.0,13228.740530041692,16.617294794794955,446.31,421.72279899735054,457.0,431.82388730207526,1.0583018064498901,Nov,red_flag,36,7,OK,Texas
54384214.0,7925.0,7244.559109281608,7925.0,7244.559109281608,15.61,277.1,253.30818033841433,1624.8,1485.2945918941016,1.0939244031906128,Jul,OK,36,16,OK,Pennsylvania
55909303.0,10000.0,8818.299947007836,10000.0,8818.299947007836,16.617294794794955,333.53,294.1167581325523,1660.82,1464.5608917989553,1.1340054273605347,Aug,OK,36,11,red_flag,Pennsylvania
55101260.0,12000.0,10969.679408375936,12000.0,10969.679408375936,13.33,406.24,371.36021357155334,2022.31,1848.6743636960616,1.0939244031906128,Jul,OK,36,13,OK,New Mexico
59799262.0,15273.463157894737,13569.249767825606,12000.0,10661.039708583783,16.617294794794955,382.55,339.8650617098939,1517.97,1348.5948705365772,1.1255937814712524,Sep,OK,36,7,OK,Texas
46696364.0,13700.0,12499.606230185887,13700.0,12499.606230185887,17.86,494.33,451.01681370567803,3143.8509409410567,2868.3867743184373,1.0960345268249512,May,OK,36,20,OK,Arizona
62307627.0,10400.0,9446.84032855459,10400.0,9446.84032855459,14.65,245.51,223.00901625609976,719.6,653.6486827334503,1.100897192955017,Oct,OK,60,15,OK,Texas
45484236.0,3500.0,3149.0899909678574,3500.0,3149.0899909678574,16.617294794794955,109.97,98.94440751621008,988.14,889.0690810499938,1.1114321947097778,Apr,OK,36,6,OK,Michigan
64220377.0,21000.0,19843.110795062537,21000.0,19843.110795062537,16.617294794794955,669.46,632.5794739458365,1322.87,1249.993141784018,1.0583018064498901,Nov,OK,36,7,OK,Florida
